id,stopPlaceId,name,lat,lon,modes,stopType
NSR:Quay:29042,NSR:Quay:29042,Sunnegrenna øvre,59.6251,9.6465,bus,bus
NSR:Quay:29035,NSR:Quay:29035,Kongsgårdsmoen skole,59.627576,9.64328,bus,bus
NSR:Quay:29029,NSR:Quay:29029,Veungsdalskrysset,59.632328,9.640732,"bus,coach service",multimodal
NSR:Quay:29024,NSR:Quay:29024,Veungsdalen,59.63847,9.64189,"bus,coach service",multimodal
NSR:Quay:29019,NSR:Quay:29019,Steglet,59.6429,9.64223,"bus,coach service",multimodal
NSR:Quay:29013,NSR:Quay:29013,Gudes gate,59.64707,9.64009,"bus,coach service",multimodal
NSR:Quay:29004,NSR:Quay:29004,Kirkegårdsveien,59.6535,9.64277,"bus,coach service",multimodal
NSR:Quay:28993,NSR:Quay:28993,Teknologiparken,59.6572,9.64183,"bus,coach service",multimodal
NSR:Quay:28970,NSR:Quay:28970,Steenstrups gate,59.660275,9.643408,"bus,coach service",multimodal
NSR:Quay:30348,NSR:Quay:30348,Krona,59.664,9.64361,bus,bus
NSR:Quay:30367,NSR:Quay:30367,Kongsberg rådhus,59.66525,9.64757,bus,bus
NSR:Quay:30347,NSR:Quay:30347,Krona,59.6641,9.64382,bus,bus
NSR:Quay:28969,NSR:Quay:28969,Steenstrups gate,59.6607,9.64296,"bus,coach service",multimodal
NSR:Quay:28994,NSR:Quay:28994,Teknologiparken,59.65703,9.641938,"bus,coach service",multimodal
NSR:Quay:104724,NSR:Quay:104724,Gesellveien,59.651488,9.641743,"bus,coach service",multimodal
NSR:Quay:29049,NSR:Quay:29049,Solstad,59.622,9.65633,bus,bus
NSR:Quay:29087,NSR:Quay:29087,Labro,59.621373,9.665167,bus,bus
NSR:Quay:29079,NSR:Quay:29079,Rudsmoen,59.6215,9.68185,bus,bus
NSR:Quay:28934,NSR:Quay:28934,Hanseolla,59.6527,9.66048,bus,bus
NSR:Quay:28937,NSR:Quay:28937,Gamlegrendåsen skole,59.6513,9.66606,bus,bus
NSR:Quay:28941,NSR:Quay:28941,Gustava Kiellands vei,59.6527,9.67169,bus,bus
NSR:Quay:28944,NSR:Quay:28944,Eilertsløkka,59.65563,9.67572,bus,bus
NSR:Quay:28951,NSR:Quay:28951,Hovdeplassen,59.66251,9.67517,bus,bus
NSR:Quay:29228,NSR:Quay:29228,Henckelmyra,59.66496,9.67425,"bus,coach service",multimodal
NSR:Quay:30372,NSR:Quay:30372,Madsebakken skole,59.67011,9.67433,bus,bus
NSR:Quay:30373,NSR:Quay:30373,Tittuten,59.670773,9.677771,bus,bus
NSR:Quay:30371,NSR:Quay:30371,Frydenbergåsen,59.67337,9.67884,bus,bus
NSR:Quay:29076,NSR:Quay:29076,Sølvverket snuplass,59.630653,9.602187,bus,bus
NSR:Quay:29070,NSR:Quay:29070,Saggrenda dam,59.627296,9.602117,bus,bus
NSR:Quay:29065,NSR:Quay:29065,Saggrenda,59.6249,9.60574,bus,bus
NSR:Quay:29062,NSR:Quay:29062,Moane,59.6245,9.62062,bus,bus
NSR:Quay:29057,NSR:Quay:29057,Jordbrua,59.6251,9.63024,bus,bus
NSR:Quay:28966,NSR:Quay:28966,Sportsveien,59.625885,9.638795,bus,bus
NSR:Quay:30338,NSR:Quay:30338,Kongsberg knutepunkt,59.67166,9.64999,bus,bus
NSR:Quay:30343,NSR:Quay:30343,Bergmannsveien,59.667058,9.643756,"bus,coach service",multimodal
NSR:Quay:29186,NSR:Quay:29186,Landsverkmoen,59.6193,9.63401,bus,bus
NSR:Quay:110997,NSR:Quay:110997,Brønstadveien,59.612527,9.643561,bus,bus
NSR:Quay:29099,NSR:Quay:29099,Hedenstad kirke,59.61171,9.65598,bus,bus
NSR:Quay:29097,NSR:Quay:29097,Berg skole,59.605,9.66511,bus,bus
NSR:Quay:29105,NSR:Quay:29105,Heistadtoppen,59.6007,9.66275,bus,bus
NSR:Quay:29108,NSR:Quay:29108,Heistadmoen,59.596317,9.663441,bus,bus
NSR:Quay:29115,NSR:Quay:29115,Hillestad,59.5942,9.66344,bus,bus
NSR:Quay:29117,NSR:Quay:29117,Sandbakk,59.5851,9.65258,bus,bus
NSR:Quay:29120,NSR:Quay:29120,Krogsrud,59.58063,9.63884,bus,bus
NSR:Quay:29127,NSR:Quay:29127,Muggerud kryss,59.577,9.63118,bus,bus
NSR:Quay:29130,NSR:Quay:29130,Flata,59.5723,9.62522,bus,bus
NSR:Quay:29135,NSR:Quay:29135,Ljøterud skole,59.566434,9.619654,bus,bus
NSR:Quay:29138,NSR:Quay:29138,Olledalen,59.5556,9.61042,bus,bus
NSR:Quay:29143,NSR:Quay:29143,Lindåstajet,59.551235,9.615034,bus,bus
NSR:Quay:29148,NSR:Quay:29148,Sagvoldbrua,59.55744,9.63262,bus,bus
NSR:Quay:29043,NSR:Quay:29043,Sunnegrenna øvre,59.6244,9.64741,bus,bus
NSR:Quay:29086,NSR:Quay:29086,Labro,59.621339,9.662886,bus,bus
NSR:Quay:29090,NSR:Quay:29090,Lysmyra,59.6167,9.6566,bus,bus
NSR:Quay:29151,NSR:Quay:29151,Løver,59.6004,9.67299,bus,bus
NSR:Quay:29156,NSR:Quay:29156,Kløvstadhagan,59.5987,9.67681,bus,bus
NSR:Quay:29158,NSR:Quay:29158,Rogstadtaiet,59.597572,9.69834,bus,bus
NSR:Quay:29162,NSR:Quay:29162,Sørby,59.596134,9.717509,bus,bus
NSR:Quay:29168,NSR:Quay:29168,Kjørstadtajet,59.59458,9.738456,bus,bus
NSR:Quay:29170,NSR:Quay:29170,Voldenkrysset,59.5956,9.75767,bus,bus
NSR:Quay:29147,NSR:Quay:29147,Sagvoldbrua,59.55745,9.632383,bus,bus
NSR:Quay:29142,NSR:Quay:29142,Lindåstajet,59.5513,9.61508,bus,bus
NSR:Quay:29139,NSR:Quay:29139,Olledalen,59.5556,9.6107,bus,bus
NSR:Quay:29134,NSR:Quay:29134,Ljøterud skole,59.566458,9.619826,bus,bus
NSR:Quay:29131,NSR:Quay:29131,Flata,59.57232,9.625304,bus,bus
NSR:Quay:29126,NSR:Quay:29126,Muggerud kryss,59.5769,9.63124,bus,bus
NSR:Quay:29121,NSR:Quay:29121,Krogsrud,59.58067,9.63922,bus,bus
NSR:Quay:29118,NSR:Quay:29118,Sandbakk,59.5851,9.65281,bus,bus
NSR:Quay:29114,NSR:Quay:29114,Hillestad,59.5931,9.66338,bus,bus
NSR:Quay:29109,NSR:Quay:29109,Heistadmoen,59.596313,9.663609,bus,bus
NSR:Quay:29104,NSR:Quay:29104,Heistadtoppen,59.6015,9.66332,bus,bus
NSR:Quay:29095,NSR:Quay:29095,Berg skole,59.6046,9.6654,bus,bus
NSR:Quay:29098,NSR:Quay:29098,Hedenstad kirke,59.61185,9.65593,bus,bus
NSR:Quay:110998,NSR:Quay:110998,Brønstadveien,59.612906,9.642925,bus,bus
NSR:Quay:29185,NSR:Quay:29185,Landsverkmoen,59.6193,9.63423,bus,bus
NSR:Quay:29010,NSR:Quay:29010,Svartåsveien,59.65008,9.636947,bus,bus
NSR:Quay:28989,NSR:Quay:28989,Wennersborg skole,59.653503,9.637828,bus,bus
NSR:Quay:28986,NSR:Quay:28986,Tidemands gate,59.6559,9.63956,bus,bus
NSR:Quay:30344,NSR:Quay:30344,Bergmannsveien,59.666883,9.643865,"bus,coach service",multimodal
NSR:Quay:29091,NSR:Quay:29091,Lysmyra,59.6166,9.65656,bus,bus
NSR:Quay:30333,NSR:Quay:30333,Kongsberg knutepunkt,59.67167,9.650733,bus,bus
NSR:Quay:29607,NSR:Quay:29607,Skollenborg stasjon,59.62223,9.695883,bus,bus
NSR:Quay:110761,NSR:Quay:110761,Nilsebakken,59.623957,9.706206,bus,bus
NSR:Quay:29618,NSR:Quay:29618,Helga Wærps vei,59.62583,9.7132,bus,bus
NSR:Quay:29377,NSR:Quay:29377,Nyhus,59.6296,9.71728,bus,bus
NSR:Quay:29371,NSR:Quay:29371,Grosvold,59.6357,9.7233,bus,bus
NSR:Quay:29362,NSR:Quay:29362,Rudsåsveien,59.652,9.74208,bus,bus
NSR:Quay:29370,NSR:Quay:29370,Grosvold,59.6351,9.72298,bus,bus
NSR:Quay:29376,NSR:Quay:29376,Nyhus,59.629,9.71675,bus,bus
NSR:Quay:29613,NSR:Quay:29613,Nilsebakken,59.62417,9.70682,bus,bus
NSR:Quay:29359,NSR:Quay:29359,Storaas Gjestegård,59.727592,9.351243,bus,bus
NSR:Quay:29355,NSR:Quay:29355,Rasteplassen Jondalen,59.7237,9.35513,bus,bus
NSR:Quay:29348,NSR:Quay:29348,Buenkrysset,59.7222,9.37252,bus,bus
NSR:Quay:29346,NSR:Quay:29346,Rua,59.717197,9.382526,bus,bus
NSR:Quay:29341,NSR:Quay:29341,Løkkemoen,59.713264,9.398185,bus,bus
NSR:Quay:29336,NSR:Quay:29336,Løkka bru,59.7108,9.40635,bus,bus
NSR:Quay:29332,NSR:Quay:29332,Skytterbanen,59.70659,9.416773,bus,bus
NSR:Quay:29327,NSR:Quay:29327,Narverud,59.7064,9.43566,bus,bus
NSR:Quay:29321,NSR:Quay:29321,Rønningsdalen,59.708157,9.440458,bus,bus
NSR:Quay:29318,NSR:Quay:29318,Rendla bru,59.708096,9.445388,bus,bus
NSR:Quay:29312,NSR:Quay:29312,Max Camping,59.70464,9.45946,bus,bus
NSR:Quay:29309,NSR:Quay:29309,Elvetun lokale,59.7043,9.46789,bus,bus
NSR:Quay:29300,NSR:Quay:29300,Elveseter,59.703,9.47839,bus,bus
NSR:Quay:29298,NSR:Quay:29298,Bråthen,59.7031,9.50526,bus,bus
NSR:Quay:29294,NSR:Quay:29294,Jondalen kirke,59.7032,9.51439,bus,bus
NSR:Quay:29288,NSR:Quay:29288,Jondalen skole,59.703182,9.521555,bus,bus
NSR:Quay:29284,NSR:Quay:29284,Orm skole,59.70307,9.527539,bus,bus
NSR:Quay:29278,NSR:Quay:29278,Fulsebakke,59.7033,9.53625,bus,bus
NSR:Quay:29275,NSR:Quay:29275,Bromyr,59.7048,9.55859,bus,bus
NSR:Quay:29268,NSR:Quay:29268,Gravningsgrend kryss,59.7079,9.58623,bus,bus
NSR:Quay:29263,NSR:Quay:29263,Jondalskrysset,59.705795,9.603271,bus,bus
NSR:Quay:29254,NSR:Quay:29254,Røros plass,59.6992,9.61989,bus,bus
NSR:Quay:29247,NSR:Quay:29247,Bikjen,59.694,9.62454,bus,bus
NSR:Quay:30357,NSR:Quay:30357,Elgfaret,59.68631,9.634191,bus,bus
NSR:Quay:30356,NSR:Quay:30356,Skavangerskogen,59.6837,9.63337,bus,bus
NSR:Quay:30334,NSR:Quay:30334,Kongsberg knutepunkt,59.671799,9.650703,bus,bus
NSR:Quay:30358,NSR:Quay:30358,Elgfaret,59.686478,9.6343,bus,bus
NSR:Quay:29248,NSR:Quay:29248,Bikjen,59.6939,9.6248,bus,bus
NSR:Quay:29253,NSR:Quay:29253,Røros plass,59.6993,9.62012,bus,bus
NSR:Quay:29262,NSR:Quay:29262,Jondalskrysset,59.70587,9.601309,bus,bus
NSR:Quay:29269,NSR:Quay:29269,Gravningsgrend kryss,59.708,9.58634,bus,bus
NSR:Quay:29273,NSR:Quay:29273,Bromyr,59.7049,9.55774,bus,bus
NSR:Quay:29279,NSR:Quay:29279,Fulsebakke,59.7036,9.53805,bus,bus
NSR:Quay:29285,NSR:Quay:29285,Orm skole,59.7031,9.527555,bus,bus
NSR:Quay:29289,NSR:Quay:29289,Jondalen skole,59.703224,9.521397,bus,bus
NSR:Quay:29293,NSR:Quay:29293,Jondalen kirke,59.7033,9.5143,bus,bus
NSR:Quay:29297,NSR:Quay:29297,Bråthen,59.7032,9.50339,bus,bus
NSR:Quay:29301,NSR:Quay:29301,Elveseter,59.7031,9.4786,bus,bus
NSR:Quay:29308,NSR:Quay:29308,Elvetun lokale,59.7044,9.46806,bus,bus
NSR:Quay:29313,NSR:Quay:29313,Max Camping,59.70482,9.45928,bus,bus
NSR:Quay:29319,NSR:Quay:29319,Rendla bru,59.7081,9.44546,bus,bus
NSR:Quay:29322,NSR:Quay:29322,Rønningsdalen,59.7083,9.44073,bus,bus
NSR:Quay:29326,NSR:Quay:29326,Narverud,59.70651,9.435846,bus,bus
NSR:Quay:29333,NSR:Quay:29333,Skytterbanen,59.706757,9.416413,bus,bus
NSR:Quay:29337,NSR:Quay:29337,Løkka bru,59.7109,9.40646,bus,bus
NSR:Quay:29340,NSR:Quay:29340,Løkkemoen,59.713272,9.398286,bus,bus
NSR:Quay:29345,NSR:Quay:29345,Rua,59.71719,9.382599,bus,bus
NSR:Quay:29349,NSR:Quay:29349,Buenkrysset,59.7223,9.37254,bus,bus
NSR:Quay:29354,NSR:Quay:29354,Rasteplassen Jondalen,59.724,9.35511,bus,bus
NSR:Quay:29358,NSR:Quay:29358,Storaas Gjestegård,59.727937,9.351047,bus,bus
NSR:Quay:27576,NSR:Quay:27576,Øygardsgrend,60.3206,8.93338,bus,bus
NSR:Quay:108075,NSR:Quay:108075,Natten,60.363382,8.895446,bus,bus
NSR:Quay:108288,NSR:Quay:108288,Langedrag,60.435116,8.85563,bus,bus
NSR:Quay:27586,NSR:Quay:27586,Tunhovd kryss,60.457806,8.789398,bus,bus
NSR:Quay:27581,NSR:Quay:27581,Tunhovd snuplass,60.461517,8.759648,bus,bus
NSR:Quay:27580,NSR:Quay:27580,Tunhovd snuplass,60.461277,8.760144,bus,bus
NSR:Quay:27587,NSR:Quay:27587,Tunhovd kryss,60.457687,8.789492,bus,bus
NSR:Quay:110768,NSR:Quay:110768,Sundbulivegen kryss,60.421413,8.883452,bus,bus
NSR:Quay:27577,NSR:Quay:27577,Øygardsgrend,60.320522,8.933222,bus,bus
NSR:Quay:110769,NSR:Quay:110769,Rågrendvegen,60.275524,8.960182,bus,bus
NSR:Quay:27420,NSR:Quay:27420,Rødberg,60.267097,8.947604,bus,bus
NSR:Quay:27424,NSR:Quay:27424,Rødberg skole,60.26882,8.944285,bus,bus
NSR:Quay:26876,NSR:Quay:26876,Bjørnsrud,59.8809,9.39407,bus,bus
NSR:Quay:27222,NSR:Quay:27222,Langerud,59.938076,9.333039,bus,bus
NSR:Quay:27215,NSR:Quay:27215,Rostad,59.91573,9.343598,bus,bus
NSR:Quay:26849,NSR:Quay:26849,Rebberud,59.907997,9.352487,bus,bus
NSR:Quay:27128,NSR:Quay:27128,Væråsmogen,59.84685,9.449612,bus,bus
NSR:Quay:27131,NSR:Quay:27131,Søndre Ble vei,59.844055,9.460317,bus,bus
NSR:Quay:27134,NSR:Quay:27134,Søndre Gjellerud,59.843452,9.471649,bus,bus
NSR:Quay:27146,NSR:Quay:27146,Underberget,59.84212,9.488531,bus,bus
NSR:Quay:27152,NSR:Quay:27152,Huslende kryss,59.84056,9.496063,bus,bus
NSR:Quay:27156,NSR:Quay:27156,Nordre Bakken,59.841724,9.504015,bus,bus
NSR:Quay:27167,NSR:Quay:27167,Konstad,59.83672,9.52408,bus,bus
NSR:Quay:27161,NSR:Quay:27161,Rindem,59.83441,9.538639,bus,bus
NSR:Quay:27171,NSR:Quay:27171,Toskje,59.83314,9.559926,bus,bus
NSR:Quay:102365,NSR:Quay:102365,Flesberg skole,59.83782,9.56959,bus,bus
NSR:Quay:26788,NSR:Quay:26788,Toskjekryss,59.83839,9.565956,bus,bus
NSR:Quay:102495,NSR:Quay:102495,Toskje,59.833287,9.55972,bus,bus
NSR:Quay:27162,NSR:Quay:27162,Rindem,59.83449,9.538646,bus,bus
NSR:Quay:27166,NSR:Quay:27166,Konstad,59.836823,9.524093,bus,bus
NSR:Quay:27159,NSR:Quay:27159,Snaprud,59.841354,9.512718,bus,bus
NSR:Quay:27151,NSR:Quay:27151,Huslende kryss,59.84067,9.496011,bus,bus
NSR:Quay:27147,NSR:Quay:27147,Underberget,59.84216,9.488597,bus,bus
NSR:Quay:27136,NSR:Quay:27136,Søndre Gjellerud,59.84352,9.47173,bus,bus
NSR:Quay:27121,NSR:Quay:27121,Høymyr,59.855946,9.42227,bus,bus
NSR:Quay:26850,NSR:Quay:26850,Rebberud,59.90804,9.35282,bus,bus
NSR:Quay:26825,NSR:Quay:26825,Holtan,59.92754,9.44681,bus,bus
NSR:Quay:26844,NSR:Quay:26844,Teigen,59.914825,9.433944,bus,bus
NSR:Quay:26839,NSR:Quay:26839,Buinkrysset,59.918144,9.401228,bus,bus
NSR:Quay:26860,NSR:Quay:26860,Suggerud,59.912339,9.392243,bus,bus
NSR:Quay:26885,NSR:Quay:26885,Bakkerud,59.905,9.36477,bus,bus
NSR:Quay:26877,NSR:Quay:26877,Bjørnsrud,59.8809,9.39389,bus,bus
NSR:Quay:26870,NSR:Quay:26870,Aslefet,59.8684,9.40404,bus,bus
NSR:Quay:26866,NSR:Quay:26866,Førli,59.8648,9.41764,bus,bus
NSR:Quay:26854,NSR:Quay:26854,Flesberg,59.8634,9.42921,bus,bus
NSR:Quay:26811,NSR:Quay:26811,Neset skysstasjon,59.8528,9.45687,bus,bus
NSR:Quay:26808,NSR:Quay:26808,Vangestad,59.8521,9.49402,bus,bus
NSR:Quay:26802,NSR:Quay:26802,Fløtterud,59.841445,9.533276,bus,bus
NSR:Quay:26795,NSR:Quay:26795,Stemning,59.841,9.55111,bus,bus
NSR:Quay:26789,NSR:Quay:26789,Toskjekryss,59.838352,9.565371,bus,bus
NSR:Quay:26855,NSR:Quay:26855,Flesberg,59.8635,9.42943,bus,bus
NSR:Quay:26865,NSR:Quay:26865,Førli,59.8649,9.41793,bus,bus
NSR:Quay:26871,NSR:Quay:26871,Aslefet,59.8684,9.40422,bus,bus
NSR:Quay:26859,NSR:Quay:26859,Suggerud,59.91227,9.39239,bus,bus
NSR:Quay:26840,NSR:Quay:26840,Buinkrysset,59.91806,9.401242,bus,bus
NSR:Quay:26845,NSR:Quay:26845,Teigen,59.914524,9.434146,bus,bus
NSR:Quay:29261,NSR:Quay:29261,Jondalskrysset,59.7067,9.60177,bus,bus
NSR:Quay:29257,NSR:Quay:29257,Kraftverket,59.72142,9.59251,bus,bus
NSR:Quay:26690,NSR:Quay:26690,Konningen,59.7313,9.59135,bus,bus
NSR:Quay:26695,NSR:Quay:26695,Trollerud,59.7421,9.58535,bus,bus
NSR:Quay:26702,NSR:Quay:26702,Belgen,59.746,9.58458,bus,bus
NSR:Quay:26707,NSR:Quay:26707,Haugen,59.7578,9.58595,bus,bus
NSR:Quay:26711,NSR:Quay:26711,Hvila,59.7622,9.5865,bus,bus
NSR:Quay:26717,NSR:Quay:26717,Skudsvika gård,59.7665,9.57495,bus,bus
NSR:Quay:26724,NSR:Quay:26724,Øygarden,59.7783,9.57678,bus,bus
NSR:Quay:26731,NSR:Quay:26731,Sandbekk Trevare,59.7864,9.57638,bus,bus
NSR:Quay:26736,NSR:Quay:26736,Grettefoss,59.7888,9.57521,bus,bus
NSR:Quay:26740,NSR:Quay:26740,Svene,59.7932,9.57933,bus,bus
NSR:Quay:26746,NSR:Quay:26746,Svene kirke,59.7988,9.58347,bus,bus
NSR:Quay:26753,NSR:Quay:26753,Solvoll,59.8021,9.58499,bus,bus
NSR:Quay:26759,NSR:Quay:26759,Flesberg veksthus,59.8068,9.58636,bus,bus
NSR:Quay:26765,NSR:Quay:26765,Moen industrifelt,59.81767,9.58532,bus,bus
NSR:Quay:26771,NSR:Quay:26771,Fjøse,59.8276,9.58202,bus,bus
NSR:Quay:26776,NSR:Quay:26776,Flesberg kommunehus,59.8327,9.58227,bus,bus
NSR:Quay:26782,NSR:Quay:26782,Lampeland,59.834366,9.580033,bus,bus
NSR:Quay:26794,NSR:Quay:26794,Stemning,59.8411,9.55131,bus,bus
NSR:Quay:26803,NSR:Quay:26803,Fløtterud,59.84158,9.533274,bus,bus
NSR:Quay:26809,NSR:Quay:26809,Vangestad,59.8522,9.49422,bus,bus
NSR:Quay:26810,NSR:Quay:26810,Neset skysstasjon,59.8529,9.45701,bus,bus
NSR:Quay:26883,NSR:Quay:26883,Bakkerud,59.9047,9.36521,bus,bus
NSR:Quay:27205,NSR:Quay:27205,Fossanåsen,59.9218,9.35127,bus,bus
NSR:Quay:27209,NSR:Quay:27209,Djupdal,59.9431,9.34226,bus,bus
NSR:Quay:27227,NSR:Quay:27227,Ulvik,59.9495,9.3403,bus,bus
NSR:Quay:27232,NSR:Quay:27232,Numedal Kro,59.9525,9.32429,bus,bus
NSR:Quay:27243,NSR:Quay:27243,Rollag sentrum,59.98422,9.296266,bus,bus
NSR:Quay:27237,NSR:Quay:27237,Rollag kryss,59.97792,9.283643,bus,bus
NSR:Quay:27253,NSR:Quay:27253,Ulstad,59.9978,9.26586,bus,bus
NSR:Quay:27257,NSR:Quay:27257,Numedal Folkehøgskule,60.0057,9.26426,bus,bus
NSR:Quay:27258,NSR:Quay:27258,Holman Camping,60.0164,9.24705,bus,bus
NSR:Quay:27261,NSR:Quay:27261,Bruhaugkrysset,60.0314,9.23415,bus,bus
NSR:Quay:27263,NSR:Quay:27263,Laugi,60.0365,9.2283,bus,bus
NSR:Quay:27265,NSR:Quay:27265,Mogen Handelslag,60.0375,9.21284,bus,bus
NSR:Quay:27269,NSR:Quay:27269,Risteigen,60.0382,9.1791,bus,bus
NSR:Quay:27274,NSR:Quay:27274,Vorsethkrysset,60.0395,9.16695,bus,bus
NSR:Quay:27280,NSR:Quay:27280,Veggli sentrum,60.042393,9.155051,bus,bus
NSR:Quay:27302,NSR:Quay:27302,Toverud,60.0674,9.12764,bus,bus
NSR:Quay:27311,NSR:Quay:27311,Bogstrandkrysset,60.0755,9.12178,bus,bus
NSR:Quay:27315,NSR:Quay:27315,Verjedalen,60.0839,9.11428,bus,bus
NSR:Quay:27320,NSR:Quay:27320,Skajem,60.088886,9.076986,bus,bus
NSR:Quay:27337,NSR:Quay:27337,Åsly,60.0993,9.0681,bus,bus
NSR:Quay:27597,NSR:Quay:27597,Kravik,60.123604,9.049579,bus,bus
NSR:Quay:27344,NSR:Quay:27344,Skogandgrend,60.1556,9.02239,bus,bus
NSR:Quay:27347,NSR:Quay:27347,Hvålekrysset,60.1687,9.01827,bus,bus
NSR:Quay:27353,NSR:Quay:27353,Norefjord,60.16905,9.009498,bus,bus
NSR:Quay:27348,NSR:Quay:27348,Hvålekrysset,60.1687,9.01888,bus,bus
NSR:Quay:27359,NSR:Quay:27359,Lestebergkrysset,60.1851,9.01619,bus,bus
NSR:Quay:27364,NSR:Quay:27364,Øktodden handel,60.2062,9.02327,bus,bus
NSR:Quay:27371,NSR:Quay:27371,Lindtveit,60.2134,9.01915,bus,bus
NSR:Quay:27375,NSR:Quay:27375,Hjallan,60.2382,9.0095,bus,bus
NSR:Quay:27380,NSR:Quay:27380,Gvammen,60.2481,9.00943,bus,bus
NSR:Quay:27386,NSR:Quay:27386,Skjønne,60.2572,9.00231,bus,bus
NSR:Quay:27393,NSR:Quay:27393,Borgegrend kryss,60.261819,8.992985,bus,bus
NSR:Quay:27402,NSR:Quay:27402,Sporan bru,60.2623,8.98278,bus,bus
NSR:Quay:27408,NSR:Quay:27408,Halland kryss,60.2647,8.96946,bus,bus
NSR:Quay:27413,NSR:Quay:27413,Brugaard,60.264534,8.961656,bus,bus
NSR:Quay:27433,NSR:Quay:27433,Trollstua,60.257507,8.910632,bus,bus
NSR:Quay:27438,NSR:Quay:27438,Persgard,60.2612,8.86015,bus,bus
NSR:Quay:27445,NSR:Quay:27445,Liverud kryss,60.2612,8.85149,bus,bus
NSR:Quay:27451,NSR:Quay:27451,Uvdal Handelslag,60.2651,8.80532,bus,bus
NSR:Quay:27454,NSR:Quay:27454,Eid bensinstasjon,60.2655,8.79776,bus,bus
NSR:Quay:27461,NSR:Quay:27461,Uvdal Camping,60.265404,8.788272,bus,bus
NSR:Quay:27468,NSR:Quay:27468,Bjørnsrud,60.2676,8.77226,bus,bus
NSR:Quay:27475,NSR:Quay:27475,Uvdal kirke,60.2697,8.75085,bus,bus
NSR:Quay:27494,NSR:Quay:27494,Uvdal skole,60.270508,8.743497,bus,bus
NSR:Quay:27499,NSR:Quay:27499,Flåta,60.2695,8.73409,bus,bus
NSR:Quay:27503,NSR:Quay:27503,Røisland Camping,60.2664,8.71004,bus,bus
NSR:Quay:27509,NSR:Quay:27509,Brandsgard bru,60.2646,8.69258,bus,bus
NSR:Quay:27515,NSR:Quay:27515,Røysgard Camping,60.26213,8.64971,bus,bus
NSR:Quay:27616,NSR:Quay:27616,Tandberg,60.261692,8.641087,bus,bus
NSR:Quay:27521,NSR:Quay:27521,Mogen,60.2592,8.62745,bus,bus
NSR:Quay:27526,NSR:Quay:27526,Bjørkeflåta,60.2674,8.59886,bus,bus
NSR:Quay:27531,NSR:Quay:27531,Uvdal Samvirkelag,60.28197,8.5784,bus,bus
NSR:Quay:27602,NSR:Quay:27602,Sønstebø,60.2954,8.55933,bus,bus
NSR:Quay:27539,NSR:Quay:27539,Hagenkrysset,60.299107,8.553082,bus,bus
NSR:Quay:27548,NSR:Quay:27548,Brøsterud Gård og Pensjonat,60.3086,8.53747,bus,bus
NSR:Quay:27609,NSR:Quay:27609,Høk,60.328156,8.504473,bus,bus
NSR:Quay:27551,NSR:Quay:27551,Nørdstebøsætri,60.3302,8.50109,bus,bus
NSR:Quay:27557,NSR:Quay:27557,Vasstulan,60.3382,8.49655,bus,bus
NSR:Quay:27561,NSR:Quay:27561,Torsetlia,60.3687,8.49042,bus,bus
NSR:Quay:27611,NSR:Quay:27611,Ånevann,60.384583,8.487141,bus,bus
NSR:Quay:28178,NSR:Quay:28178,Dagali bru,60.4038,8.43906,bus,bus
NSR:Quay:28177,NSR:Quay:28177,Dagali bru,60.40364,8.43865,bus,bus
NSR:Quay:27612,NSR:Quay:27612,Ånevann,60.384632,8.487072,bus,bus
NSR:Quay:27562,NSR:Quay:27562,Torsetlia,60.368732,8.490196,bus,bus
NSR:Quay:27555,NSR:Quay:27555,Vasstulan,60.338314,8.496318,bus,bus
NSR:Quay:27552,NSR:Quay:27552,Nørdstebøsætri,60.330235,8.500841,bus,bus
NSR:Quay:27608,NSR:Quay:27608,Høk,60.328163,8.50434,bus,bus
NSR:Quay:27549,NSR:Quay:27549,Brøsterud Gård og Pensjonat,60.308517,8.537288,bus,bus
NSR:Quay:27537,NSR:Quay:27537,Hagenkrysset,60.29889,8.553271,bus,bus
NSR:Quay:27603,NSR:Quay:27603,Sønstebø,60.295372,8.559088,bus,bus
NSR:Quay:27532,NSR:Quay:27532,Uvdal Samvirkelag,60.2818,8.57844,bus,bus
NSR:Quay:27525,NSR:Quay:27525,Bjørkeflåta,60.266975,8.599022,bus,bus
NSR:Quay:27520,NSR:Quay:27520,Mogen,60.259018,8.627363,bus,bus
NSR:Quay:27617,NSR:Quay:27617,Tandberg,60.261635,8.641157,bus,bus
NSR:Quay:27514,NSR:Quay:27514,Røysgard Camping,60.26199,8.64948,bus,bus
NSR:Quay:27508,NSR:Quay:27508,Brandsgard bru,60.264515,8.692547,bus,bus
NSR:Quay:27504,NSR:Quay:27504,Røisland Camping,60.26644,8.71086,bus,bus
NSR:Quay:27500,NSR:Quay:27500,Flåta,60.26942,8.734185,bus,bus
NSR:Quay:27493,NSR:Quay:27493,Uvdal skole,60.270424,8.744738,bus,bus
NSR:Quay:27474,NSR:Quay:27474,Uvdal kirke,60.26959,8.751287,bus,bus
NSR:Quay:27469,NSR:Quay:27469,Bjørnsrud,60.26741,8.772201,bus,bus
NSR:Quay:27463,NSR:Quay:27463,Uvdal Camping,60.26528,8.788102,bus,bus
NSR:Quay:27455,NSR:Quay:27455,Eid bensinstasjon,60.26538,8.797841,bus,bus
NSR:Quay:27450,NSR:Quay:27450,Uvdal Handelslag,60.26481,8.805252,bus,bus
